Potential/V, Current/A
4.459,4.88E-05
4.46,4.93E-05
4.461,4.95E-05
4.462,4.99E-05
4.463,5.03E-05
4.464,5.07E-05
4.465,5.10E-05
4.466,5.15E-05
4.467,5.19E-05
4.468,5.23E-05
4.469,5.29E-05
4.47,5.33E-05
4.471,5.39E-05
4.472,5.41E-05
4.473,5.47E-05
4.474,5.53E-05
4.475,5.56E-05
4.476,5.63E-05
4.477,5.68E-05
4.478,5.74E-05
4.479,5.80E-05
4.48,5.85E-05
4.481,5.92E-05
4.482,5.99E-05
4.483,6.03E-05
4.484,6.10E-05
4.485,6.18E-05
4.486,6.25E-05
4.487,6.31E-05
4.488,6.39E-05
4.489,6.47E-05
4.49,6.52E-05
4.491,6.59E-05
4.492,6.67E-05
4.493,6.76E-05
4.494,6.83E-05
4.495,6.91E-05
4.496,7.00E-05
4.497,7.09E-05
4.498,7.18E-05
4.499,6.87E-05
4.5,5.89E-05
4.499,5.07E-05
4.498,4.38E-05
4.497,3.78E-05
4.496,3.26E-05
4.495,2.80E-05
4.494,2.41E-05
4.493,2.07E-05
4.492,1.76E-05
4.491,1.49E-05
4.49,1.29E-05
4.489,1.09E-05
4.488,9.19E-06
4.487,7.64E-06
4.486,6.34E-06
4.485,5.29E-06
4.484,4.13E-06
4.483,3.36E-06
4.482,2.64E-06
4.481,1.93E-06
4.48,1.45E-06
4.479,8.90E-07
4.478,6.16E-07
4.477,3.96E-07
4.476,8.31E-08
4.475,-4.07E-08
4.474,-1.05E-07
4.473,-2.54E-07
4.472,-1.20E-07
4.471,-2.03E-07
4.47,-1.68E-07
4.469,-9.81E-08
4.468,-6.31E-08
4.467,-1.12E-08
4.466,2.28E-07
4.465,2.88E-07
4.464,4.56E-07
4.463,5.18E-07
4.462,6.51E-07
4.461,9.32E-07
4.46,1.08E-06
4.459,1.13E-06
4.458,1.35E-06
4.457,1.53E-06
4.456,1.59E-06
4.455,1.85E-06
4.454,1.97E-06
4.453,2.05E-06
4.452,2.15E-06
4.451,2.42E-06
4.45,2.47E-06
4.449,2.44E-06
4.448,2.70E-06
4.447,2.72E-06
4.446,2.88E-06
4.445,2.94E-06
4.444,3.04E-06
4.443,3.25E-06
4.442,3.29E-06
4.441,3.14E-06
4.44,3.32E-06
4.439,3.39E-06
4.438,3.34E-06
4.437,3.46E-06
4.436,3.50E-06
4.435,3.56E-06
4.434,3.68E-06
4.433,3.68E-06
4.432,3.64E-06
4.431,3.69E-06
4.43,3.79E-06
4.429,3.82E-06
4.428,3.73E-06
4.427,3.75E-06
4.426,3.89E-06
4.425,3.87E-06
4.424,3.92E-06
4.423,3.85E-06
4.422,3.80E-06
4.421,3.82E-06
4.42,3.84E-06
4.419,3.87E-06
4.418,3.78E-06
4.417,3.95E-06
4.416,3.72E-06
4.415,3.80E-06
4.414,3.75E-06
4.413,3.77E-06
4.412,3.80E-06
4.411,3.80E-06
4.41,3.65E-06
4.409,3.70E-06
4.408,3.73E-06
4.407,3.68E-06
4.406,3.63E-06
4.405,3.66E-06
4.404,3.53E-06
4.403,3.56E-06
4.402,3.42E-06
4.401,3.38E-06
4.4,3.31E-06
4.399,3.32E-06
4.398,3.36E-06
4.397,3.27E-06
4.396,3.26E-06
4.395,3.23E-06
4.394,3.20E-06
4.393,3.07E-06
4.392,3.06E-06
4.391,3.19E-06
4.39,2.95E-06
4.389,3.06E-06
4.388,2.95E-06
4.387,2.98E-06
4.386,2.95E-06
4.385,2.82E-06
4.384,2.85E-06
4.383,2.79E-06
4.382,2.71E-06
4.381,2.65E-06
4.38,2.69E-06
4.379,2.69E-06
4.378,2.48E-06
4.377,2.50E-06
4.376,2.47E-06
4.375,2.44E-06
4.374,2.48E-06
4.373,2.48E-06
4.372,2.38E-06
4.371,2.36E-06
4.37,2.25E-06
4.369,2.09E-06
4.368,2.10E-06
4.367,2.07E-06
4.366,1.86E-06
4.365,2.01E-06
4.364,1.94E-06
4.363,1.91E-06
4.362,1.89E-06
4.361,1.79E-06
4.36,1.81E-06
4.359,1.60E-06
4.358,1.60E-06
4.357,1.59E-06
4.356,1.57E-06
4.355,1.57E-06
4.354,1.46E-06
4.353,1.47E-06
4.352,1.36E-06
4.351,1.39E-06
4.35,1.24E-06
4.349,1.21E-06
4.348,1.22E-06
4.347,1.20E-06
4.346,1.15E-06
4.345,1.06E-06
4.344,1.05E-06
4.343,1.00E-06
4.342,8.41E-07
4.341,8.88E-07
4.34,8.74E-07
4.339,8.21E-07
4.338,8.03E-07
4.337,6.46E-07
4.336,7.14E-07
4.335,6.56E-07
4.334,5.54E-07
4.333,5.27E-07
4.332,4.83E-07
4.331,4.08E-07
4.33,4.27E-07
4.329,3.65E-07
4.328,2.67E-07
4.327,2.09E-07
4.326,2.05E-07
4.325,2.18E-07
4.324,9.79E-08
4.323,3.06E-08
4.322,3.89E-08
4.321,-1.29E-07
4.32,-1.48E-08
4.319,-1.17E-07
4.318,-1.42E-07
4.317,-2.11E-07
4.316,-3.03E-07
4.315,-2.57E-07
4.314,-2.76E-07
4.313,-4.30E-07
4.312,-3.63E-07
4.311,-5.09E-07
4.31,-5.99E-07
4.309,-5.71E-07
4.308,-7.08E-07
4.307,-6.37E-07
4.306,-7.47E-07
4.305,-8.88E-07
4.304,-9.50E-07
4.303,-8.48E-07
4.302,-9.23E-07
4.301,-1.11E-06
4.3,-1.09E-06
4.299,-1.07E-06
4.298,-1.07E-06
4.297,-1.21E-06
4.296,-1.24E-06
4.295,-1.21E-06
4.294,-1.37E-06
4.293,-1.33E-06
4.292,-1.48E-06
4.291,-1.42E-06
4.29,-1.59E-06
4.289,-1.59E-06
4.288,-1.76E-06
4.287,-1.67E-06
4.286,-1.75E-06
4.285,-1.78E-06
4.284,-1.87E-06
4.283,-1.89E-06
4.282,-1.98E-06
4.281,-2.11E-06
4.28,-2.17E-06
4.279,-2.20E-06
4.278,-2.34E-06
4.277,-2.33E-06
4.276,-2.44E-06
4.275,-2.52E-06
4.274,-2.62E-06
4.273,-2.64E-06
4.272,-2.69E-06
4.271,-2.83E-06
4.27,-2.91E-06
4.269,-2.94E-06
4.268,-3.05E-06
4.267,-3.10E-06
4.266,-3.18E-06
4.265,-3.28E-06
4.264,-3.41E-06
4.263,-3.47E-06
4.262,-3.69E-06
4.261,-3.70E-06
4.26,-3.91E-06
4.259,-3.99E-06
4.258,-4.10E-06
4.257,-4.14E-06
4.256,-4.34E-06
4.255,-4.48E-06
4.254,-4.65E-06
4.253,-4.80E-06
4.252,-4.98E-06
4.251,-5.04E-06
4.25,-5.26E-06
4.249,-5.42E-06
4.248,-5.62E-06
4.247,-5.80E-06
4.246,-6.03E-06
4.245,-6.22E-06
4.244,-6.44E-06
4.243,-6.74E-06
4.242,-6.93E-06
4.241,-7.29E-06
4.24,-7.51E-06
4.239,-7.79E-06
4.238,-8.11E-06
4.237,-8.41E-06
4.236,-8.75E-06
4.235,-9.16E-06
4.234,-9.59E-06
4.233,-9.97E-06
4.232,-1.04E-05
4.231,-1.09E-05
4.23,-1.13E-05
4.229,-1.18E-05
4.228,-1.25E-05
4.227,-1.30E-05
4.226,-1.37E-05
4.225,-1.43E-05
4.224,-1.50E-05
4.223,-1.58E-05
4.222,-1.66E-05
4.221,-1.74E-05
4.22,-1.83E-05
4.219,-1.92E-05
4.218,-2.02E-05
4.217,-2.13E-05
4.216,-2.23E-05
4.215,-2.36E-05
4.214,-2.48E-05
4.213,-2.60E-05
4.212,-2.74E-05
4.211,-2.87E-05
4.21,-3.01E-05
4.209,-3.19E-05
4.208,-3.35E-05
4.207,-3.51E-05
4.206,-3.68E-05
4.205,-3.86E-05
4.204,-4.05E-05
4.203,-4.22E-05
4.202,-4.43E-05
4.201,-4.62E-05
4.2,-4.82E-05
4.199,-5.04E-05
4.198,-5.26E-05
4.197,-5.48E-05
4.196,-5.70E-05
4.195,-5.92E-05
4.194,-6.17E-05
4.193,-6.39E-05
4.192,-6.65E-05
4.191,-6.89E-05
4.19,-7.13E-05
4.189,-7.39E-05
4.188,-7.65E-05
4.187,-7.90E-05
4.186,-8.18E-05
4.185,-8.45E-05
4.184,-8.72E-05
4.183,-8.99E-05
4.182,-9.27E-05
4.181,-9.55E-05
4.18,-9.83E-05
4.179,-1.01E-04
4.178,-1.04E-04
4.177,-1.07E-04
4.176,-1.10E-04
4.175,-1.13E-04
4.174,-1.16E-04
4.173,-1.19E-04
4.172,-1.22E-04
4.171,-1.25E-04
4.17,-1.28E-04
4.169,-1.31E-04
4.168,-1.34E-04
4.167,-1.37E-04
4.166,-1.40E-04
4.165,-1.43E-04
4.164,-1.46E-04
4.163,-1.49E-04
4.162,-1.52E-04
4.161,-1.55E-04
4.16,-1.58E-04
4.159,-1.62E-04
4.158,-1.65E-04
4.157,-1.68E-04
4.156,-1.71E-04
4.155,-1.74E-04
4.154,-1.78E-04
4.153,-1.81E-04
4.152,-1.84E-04
4.151,-1.87E-04
4.15,-1.91E-04
4.149,-1.94E-04
4.148,-1.97E-04
4.147,-2.01E-04
4.146,-2.04E-04
4.145,-2.07E-04
4.144,-2.10E-04
4.143,-2.14E-04
4.142,-2.17E-04
4.141,-2.20E-04
4.14,-2.23E-04
4.139,-2.26E-04
4.138,-2.30E-04
4.137,-2.33E-04
4.136,-2.36E-04
4.135,-2.39E-04
4.134,-2.43E-04
4.133,-2.46E-04
4.132,-2.49E-04
4.131,-2.52E-04
4.13,-2.55E-04
4.129,-2.58E-04
4.128,-2.61E-04
4.127,-2.64E-04
4.126,-2.67E-04
4.125,-2.70E-04
4.124,-2.72E-04
4.123,-2.75E-04
4.122,-2.78E-04
4.121,-2.81E-04
4.12,-2.83E-04
4.119,-2.85E-04
4.118,-2.87E-04
4.117,-2.90E-04
4.116,-2.92E-04
4.115,-2.94E-04
4.114,-2.95E-04
4.113,-2.97E-04
4.112,-2.99E-04
4.111,-3.00E-04
4.11,-3.01E-04
4.109,-3.03E-04
4.108,-3.05E-04
4.107,-3.07E-04
4.106,-3.07E-04
4.105,-3.08E-04
4.104,-3.09E-04
4.103,-3.09E-04
4.102,-3.10E-04
4.101,-3.10E-04
4.1,-3.10E-04
4.099,-3.10E-04
4.098,-3.09E-04
4.097,-3.08E-04
4.096,-3.08E-04
4.095,-3.07E-04
4.094,-3.06E-04
4.093,-3.05E-04
4.092,-3.04E-04
4.091,-3.02E-04
4.09,-3.01E-04
4.089,-3.00E-04
4.088,-2.98E-04
4.087,-2.95E-04
4.086,-2.93E-04
4.085,-2.90E-04
4.084,-2.88E-04
4.083,-2.85E-04
4.082,-2.82E-04
4.081,-2.80E-04
4.08,-2.77E-04
4.079,-2.74E-04
4.078,-2.71E-04
4.077,-2.68E-04
4.076,-2.64E-04
4.075,-2.60E-04
4.074,-2.56E-04
4.073,-2.52E-04
4.072,-2.48E-04
4.071,-2.44E-04
4.07,-2.40E-04
4.069,-2.35E-04
4.068,-2.31E-04
4.067,-2.27E-04
4.066,-2.23E-04
4.065,-2.18E-04
4.064,-2.12E-04
4.063,-2.07E-04
4.062,-2.03E-04
4.061,-1.99E-04
4.06,-1.95E-04
4.059,-1.90E-04
4.058,-1.85E-04
4.057,-1.81E-04
4.056,-1.77E-04
4.055,-1.72E-04
4.054,-1.68E-04
4.053,-1.64E-04
4.052,-1.59E-04
4.051,-1.55E-04
4.05,-1.49E-04
4.049,-1.44E-04
4.048,-1.40E-04
4.047,-1.36E-04
4.046,-1.32E-04
4.045,-1.27E-04
4.044,-1.24E-04
4.043,-1.20E-04
4.042,-1.16E-04
4.041,-1.13E-04
4.04,-1.09E-04
4.039,-1.06E-04
4.038,-1.03E-04
4.037,-9.90E-05
4.036,-9.59E-05
4.035,-9.28E-05
4.034,-8.98E-05
4.033,-8.69E-05
4.032,-8.38E-05
4.031,-8.07E-05
4.03,-7.80E-05
4.029,-7.52E-05
4.028,-7.25E-05
4.027,-6.96E-05
4.026,-6.70E-05
4.025,-6.44E-05
4.024,-6.18E-05
4.023,-5.93E-05
4.022,-5.68E-05
4.021,-5.43E-05
4.02,-5.19E-05
4.019,-4.96E-05
4.018,-4.73E-05
4.017,-4.51E-05
4.016,-4.30E-05
4.015,-4.09E-05
4.014,-3.90E-05
4.013,-3.71E-05
4.012,-3.53E-05
4.011,-3.35E-05
4.01,-3.18E-05
4.009,-3.03E-05
4.008,-2.88E-05
4.007,-2.74E-05
4.006,-2.62E-05
4.005,-2.49E-05
4.004,-2.37E-05
4.003,-2.26E-05
4.002,-2.16E-05
4.001,-2.06E-05
4,-1.97E-05
3.999,-1.88E-05
3.998,-1.80E-05
3.997,-1.72E-05
3.996,-1.65E-05
3.995,-1.58E-05
3.994,-1.52E-05
3.993,-1.45E-05
3.992,-1.39E-05
3.991,-1.34E-05
3.99,-1.29E-05
3.989,-1.24E-05
3.988,-1.20E-05
3.987,-1.16E-05
3.986,-1.12E-05
3.985,-1.08E-05
3.984,-1.05E-05
3.983,-1.02E-05
3.982,-9.90E-06
3.981,-9.56E-06
3.98,-9.39E-06
3.979,-9.05E-06
3.978,-8.83E-06
3.977,-8.62E-06
3.976,-8.38E-06
3.975,-8.23E-06
3.974,-8.02E-06
3.973,-7.83E-06
3.972,-7.67E-06
3.971,-7.49E-06
3.97,-7.33E-06
3.969,-7.21E-06
3.968,-7.03E-06
3.967,-6.92E-06
3.966,-6.79E-06
3.965,-6.65E-06
3.964,-6.57E-06
3.963,-6.42E-06
3.962,-6.33E-06
3.961,-6.21E-06
3.96,-6.14E-06
3.959,-6.00E-06
3.958,-5.93E-06
3.957,-5.86E-06
3.956,-5.77E-06
3.955,-5.69E-06
3.954,-5.63E-06
3.953,-5.58E-06
3.952,-5.50E-06
3.951,-5.41E-06
3.95,-5.35E-06
3.949,-5.27E-06
3.948,-5.22E-06
3.947,-5.14E-06
3.946,-5.12E-06
3.945,-5.08E-06
3.944,-5.00E-06
3.943,-4.96E-06
3.942,-4.92E-06
3.941,-4.85E-06
3.94,-4.83E-06
3.939,-4.78E-06
3.938,-4.73E-06
3.937,-4.69E-06
3.936,-4.65E-06
3.935,-4.64E-06
3.934,-4.59E-06
3.933,-4.58E-06
3.932,-4.51E-06
3.931,-4.49E-06
3.93,-4.47E-06
3.929,-4.45E-06
3.928,-4.41E-06
3.927,-4.39E-06
3.926,-4.35E-06
3.925,-4.34E-06
3.924,-4.30E-06
3.923,-4.29E-06
3.922,-4.23E-06
3.921,-4.25E-06
3.92,-4.22E-06
3.919,-4.22E-06
3.918,-4.20E-06
3.917,-4.15E-06
3.916,-4.15E-06
3.915,-4.15E-06
3.914,-4.11E-06
3.913,-4.09E-06
3.912,-4.08E-06
3.911,-4.08E-06
3.91,-4.00E-06
3.909,-4.02E-06
3.908,-4.03E-06
3.907,-3.97E-06
3.906,-4.00E-06
3.905,-4.00E-06
3.904,-3.98E-06
3.903,-3.94E-06
3.902,-3.94E-06
3.901,-3.92E-06
3.9,-3.90E-06
3.899,-3.90E-06
3.898,-3.87E-06
3.897,-3.87E-06
3.896,-3.85E-06
3.895,-3.85E-06
3.894,-3.83E-06
3.893,-3.82E-06
3.892,-3.81E-06
3.891,-3.81E-06
3.89,-3.81E-06
3.889,-3.77E-06
3.888,-3.76E-06
3.887,-3.79E-06
3.886,-3.77E-06
3.885,-3.78E-06
3.884,-3.70E-06
3.883,-3.71E-06
3.882,-3.69E-06
3.881,-3.73E-06
3.88,-3.69E-06
3.879,-3.68E-06
3.878,-3.70E-06
3.877,-3.72E-06
3.876,-3.65E-06
3.875,-3.65E-06
3.874,-3.66E-06
3.873,-3.64E-06
3.872,-3.65E-06
3.871,-3.65E-06
3.87,-3.64E-06
3.869,-3.62E-06
3.868,-3.65E-06
3.867,-3.64E-06
3.866,-3.62E-06
3.865,-3.63E-06
3.864,-3.61E-06
3.863,-3.64E-06
3.862,-3.63E-06
3.861,-3.60E-06
3.86,-3.65E-06
3.859,-3.60E-06
3.858,-3.59E-06
3.857,-3.59E-06
3.856,-3.58E-06
3.855,-3.60E-06
3.854,-3.60E-06
3.853,-3.60E-06
3.852,-3.60E-06
3.851,-3.58E-06
3.85,-3.58E-06
3.849,-3.56E-06
3.848,-3.59E-06
3.847,-3.60E-06
3.846,-3.60E-06
3.845,-3.60E-06
3.844,-3.56E-06
3.843,-3.59E-06
3.842,-3.60E-06
3.841,-3.56E-06
3.84,-3.59E-06
3.839,-3.58E-06
3.838,-3.59E-06
3.837,-3.60E-06
3.836,-3.59E-06
3.835,-3.61E-06
3.834,-3.57E-06
3.833,-3.62E-06
3.832,-3.62E-06
3.831,-3.63E-06
3.83,-3.64E-06
3.829,-3.64E-06
3.828,-3.60E-06
3.827,-3.62E-06
3.826,-3.63E-06
3.825,-3.65E-06
3.824,-3.62E-06
3.823,-3.64E-06
3.822,-3.63E-06
3.821,-3.65E-06
3.82,-3.63E-06
3.819,-3.63E-06
3.818,-3.62E-06
3.817,-3.65E-06
3.816,-3.64E-06
3.815,-3.64E-06
3.814,-3.63E-06
3.813,-3.68E-06
3.812,-3.68E-06
3.811,-3.67E-06
3.81,-3.64E-06
3.809,-3.67E-06
3.808,-3.67E-06
3.807,-3.67E-06
3.806,-3.71E-06
3.805,-3.68E-06
3.804,-3.68E-06
3.803,-3.73E-06
3.802,-3.71E-06
3.801,-3.69E-06
3.8,-3.68E-06
3.799,-3.72E-06
3.798,-3.69E-06
3.797,-3.71E-06
3.796,-3.69E-06
3.795,-3.71E-06
3.794,-3.71E-06
3.793,-3.74E-06
3.792,-3.70E-06
3.791,-3.75E-06
3.79,-3.73E-06
3.789,-3.75E-06
3.788,-3.75E-06
3.787,-3.72E-06
3.786,-3.76E-06
3.785,-3.74E-06
3.784,-3.77E-06
3.783,-3.76E-06
3.782,-3.75E-06
3.781,-3.79E-06
3.78,-3.77E-06
3.779,-3.78E-06
3.778,-3.80E-06
3.777,-3.79E-06
3.776,-3.79E-06
3.775,-3.81E-06
3.774,-3.82E-06
3.773,-3.80E-06
3.772,-3.83E-06
3.771,-3.82E-06
3.77,-3.83E-06
3.769,-3.84E-06
3.768,-3.85E-06
3.767,-3.86E-06
3.766,-3.85E-06
3.765,-3.86E-06
3.764,-3.87E-06
3.763,-3.87E-06
3.762,-3.93E-06
3.761,-3.90E-06
3.76,-3.90E-06
3.759,-3.91E-06
3.758,-3.89E-06
3.757,-3.90E-06
3.756,-3.92E-06
3.755,-3.93E-06
3.754,-3.95E-06
3.753,-3.94E-06
3.752,-4.00E-06
3.751,-3.95E-06
3.75,-3.97E-06
3.749,-4.00E-06
3.748,-4.00E-06
3.747,-4.02E-06
3.746,-3.99E-06
3.745,-4.01E-06
3.744,-4.01E-06
3.743,-4.03E-06
3.742,-4.03E-06
3.741,-4.03E-06
3.74,-4.07E-06
3.739,-4.09E-06
3.738,-4.07E-06
3.737,-4.09E-06
3.736,-4.06E-06
3.735,-4.09E-06
3.734,-4.10E-06
3.733,-4.11E-06
3.732,-4.12E-06
3.731,-4.15E-06
3.73,-4.15E-06
3.729,-4.15E-06
3.728,-4.14E-06
3.727,-4.18E-06
3.726,-4.18E-06
3.725,-4.16E-06
3.724,-4.19E-06
3.723,-4.20E-06
3.722,-4.21E-06
3.721,-4.22E-06
3.72,-4.23E-06
3.719,-4.21E-06
3.718,-4.27E-06
3.717,-4.23E-06
3.716,-4.27E-06
3.715,-4.26E-06
3.714,-4.29E-06
3.713,-4.29E-06
3.712,-4.31E-06
3.711,-4.30E-06
3.71,-4.31E-06
3.709,-4.36E-06
3.708,-4.34E-06
3.707,-4.33E-06
3.706,-4.34E-06
3.705,-4.35E-06
3.704,-4.39E-06
3.703,-4.39E-06
3.702,-4.37E-06
3.701,-4.42E-06
3.7,-4.42E-06
3.699,-4.42E-06
3.698,-4.44E-06
3.697,-4.44E-06
3.696,-4.44E-06
3.695,-4.50E-06
3.694,-4.51E-06
3.693,-4.51E-06
3.692,-4.49E-06
3.691,-4.54E-06
3.69,-4.51E-06
3.689,-4.54E-06
3.688,-4.56E-06
3.687,-4.57E-06
3.686,-4.57E-06
3.685,-4.58E-06
3.684,-4.59E-06
3.683,-4.62E-06
3.682,-4.63E-06
3.681,-4.64E-06
3.68,-4.65E-06
3.679,-4.66E-06
3.678,-4.70E-06
3.677,-4.68E-06
3.676,-4.69E-06
3.675,-4.72E-06
3.674,-4.77E-06
3.673,-4.73E-06
3.672,-4.76E-06
3.671,-4.77E-06
3.67,-4.78E-06
3.669,-4.80E-06
3.668,-4.80E-06
3.667,-4.81E-06
3.666,-4.82E-06
3.665,-4.87E-06
3.664,-4.88E-06
3.663,-4.88E-06
3.662,-4.92E-06
3.661,-4.90E-06
3.66,-4.94E-06
3.659,-4.95E-06
3.658,-4.94E-06
3.657,-4.97E-06
3.656,-4.93E-06
3.655,-4.98E-06
3.654,-5.01E-06
3.653,-5.01E-06
3.652,-5.01E-06
3.651,-5.05E-06
3.65,-5.08E-06
3.649,-5.10E-06
3.648,-5.07E-06
3.647,-5.10E-06
3.646,-5.12E-06
3.645,-5.14E-06
3.644,-5.14E-06
3.643,-5.14E-06
3.642,-5.20E-06
3.641,-5.18E-06
3.64,-5.18E-06
3.639,-5.20E-06
3.638,-5.23E-06
3.637,-5.22E-06
3.636,-5.23E-06
3.635,-5.23E-06
3.634,-5.25E-06
3.633,-5.27E-06
3.632,-5.27E-06
3.631,-5.31E-06
3.63,-5.32E-06
3.629,-5.31E-06
3.628,-5.34E-06
3.627,-5.35E-06
3.626,-5.34E-06
3.625,-5.37E-06
3.624,-5.39E-06
3.623,-5.38E-06
3.622,-5.40E-06
3.621,-5.44E-06
3.62,-5.44E-06
3.619,-5.48E-06
3.618,-5.44E-06
3.617,-5.47E-06
3.616,-5.47E-06
3.615,-5.50E-06
3.614,-5.52E-06
3.613,-5.53E-06
3.612,-5.57E-06
3.611,-5.55E-06
3.61,-5.57E-06
3.609,-5.60E-06
3.608,-5.58E-06
3.607,-5.62E-06
3.606,-5.66E-06
3.605,-5.69E-06
3.604,-5.67E-06
3.603,-5.70E-06
3.602,-5.71E-06
3.601,-5.73E-06
3.6,-5.74E-06
3.599,-5.77E-06
3.598,-5.74E-06
3.597,-5.79E-06
3.596,-5.81E-06
3.595,-5.81E-06
3.594,-5.84E-06
3.593,-5.85E-06
3.592,-5.85E-06
3.591,-5.88E-06
3.59,-5.91E-06
3.589,-5.91E-06
3.588,-5.94E-06
3.587,-5.96E-06
3.586,-5.95E-06
3.585,-5.97E-06
3.584,-6.00E-06
3.583,-5.99E-06
3.582,-6.00E-06
3.581,-6.05E-06
3.58,-6.06E-06
3.579,-6.07E-06
3.578,-6.09E-06
3.577,-6.12E-06
3.576,-6.09E-06
3.575,-6.14E-06
3.574,-6.14E-06
3.573,-6.15E-06
3.572,-6.16E-06
3.571,-6.18E-06
3.57,-6.20E-06
3.569,-6.20E-06
3.568,-6.21E-06
3.567,-6.26E-06
3.566,-6.24E-06
3.565,-6.30E-06
3.564,-6.27E-06
3.563,-6.30E-06
3.562,-6.31E-06
3.561,-6.34E-06
3.56,-6.35E-06
3.559,-6.35E-06
3.558,-6.36E-06
3.557,-6.41E-06
3.556,-6.41E-06
3.555,-6.40E-06
3.554,-6.42E-06
3.553,-6.46E-06
3.552,-6.48E-06
3.551,-6.48E-06
3.55,-6.48E-06
3.549,-6.52E-06
3.548,-6.55E-06
3.547,-6.51E-06
3.546,-6.55E-06
3.545,-6.54E-06
3.544,-6.55E-06
3.543,-6.58E-06
3.542,-6.60E-06
3.541,-6.59E-06
3.54,-6.62E-06
3.539,-6.64E-06
3.538,-6.64E-06
3.537,-6.66E-06
3.536,-6.66E-06
3.535,-6.67E-06
3.534,-6.70E-06
3.533,-6.69E-06
3.532,-6.72E-06
3.531,-6.74E-06
3.53,-6.73E-06
3.529,-6.76E-06
3.528,-6.77E-06
3.527,-6.77E-06
3.526,-6.78E-06
3.525,-6.80E-06
3.524,-6.81E-06
3.523,-6.82E-06
3.522,-6.85E-06
3.521,-6.85E-06
3.52,-6.88E-06
3.519,-6.88E-06
3.518,-6.89E-06
3.517,-6.90E-06
3.516,-6.88E-06
3.515,-6.94E-06
3.514,-6.92E-06
3.513,-6.92E-06
3.512,-6.91E-06
3.511,-6.95E-06
3.51,-6.97E-06
3.509,-6.95E-06
3.508,-6.97E-06
3.507,-7.02E-06
3.506,-7.03E-06
3.505,-7.00E-06
3.504,-7.01E-06
3.503,-7.02E-06
3.502,-7.03E-06
3.501,-7.03E-06
3.5,-7.06E-06
3.499,-7.05E-06
3.498,-7.10E-06
3.497,-7.08E-06
3.496,-7.08E-06
3.495,-7.11E-06
3.494,-7.09E-06
3.493,-7.09E-06
3.492,-7.10E-06
3.491,-7.10E-06
3.49,-7.12E-06
3.489,-7.14E-06
3.488,-7.14E-06
3.487,-7.18E-06
3.486,-7.18E-06
3.485,-7.18E-06
3.484,-7.20E-06
3.483,-7.21E-06
3.482,-7.20E-06
3.481,-7.22E-06
3.48,-7.21E-06
3.479,-7.24E-06
3.478,-7.25E-06
3.477,-7.26E-06
3.476,-7.28E-06
3.475,-7.26E-06
3.474,-7.29E-06
3.473,-7.28E-06
3.472,-7.29E-06
3.471,-7.32E-06
3.47,-7.31E-06
3.469,-7.30E-06
3.468,-7.33E-06
3.467,-7.34E-06
3.466,-7.36E-06
3.465,-7.36E-06
3.464,-7.37E-06
3.463,-7.37E-06
3.462,-7.35E-06
3.461,-7.40E-06
3.46,-7.40E-06
3.459,-7.40E-06
3.458,-7.39E-06
3.457,-7.44E-06
3.456,-7.44E-06
3.455,-7.43E-06
3.454,-7.45E-06
3.453,-7.45E-06
3.452,-7.46E-06
3.451,-7.48E-06
3.45,-7.48E-06
3.449,-7.51E-06
3.448,-7.51E-06
3.447,-7.51E-06
3.446,-7.52E-06
3.445,-7.52E-06
3.444,-7.54E-06
3.443,-7.52E-06
3.442,-7.53E-06
3.441,-7.54E-06
3.44,-7.53E-06
3.439,-7.53E-06
3.438,-7.54E-06
3.437,-7.57E-06
3.436,-7.57E-06
3.435,-7.53E-06
3.434,-7.52E-06
3.433,-7.57E-06
3.432,-7.55E-06
3.431,-7.56E-06
3.43,-7.57E-06
3.429,-7.59E-06
3.428,-7.58E-06
3.427,-7.56E-06
3.426,-7.59E-06
3.425,-7.61E-06
3.424,-7.59E-06
3.423,-7.59E-06
3.422,-7.62E-06
3.421,-7.59E-06
3.42,-7.65E-06
3.419,-7.64E-06
3.418,-7.63E-06
3.417,-7.66E-06
3.416,-7.64E-06
3.415,-7.68E-06
3.414,-7.69E-06
3.413,-7.67E-06
3.412,-7.70E-06
3.411,-7.70E-06
3.41,-7.70E-06
3.409,-7.72E-06
3.408,-7.73E-06
3.407,-7.70E-06
3.406,-7.75E-06
3.405,-7.74E-06
3.404,-7.76E-06
3.403,-7.75E-06
3.402,-7.76E-06
3.401,-7.79E-06
3.4,-7.79E-06
3.399,-7.82E-06
3.398,-7.84E-06
3.397,-7.82E-06
3.396,-7.84E-06
3.395,-7.86E-06
3.394,-7.87E-06
3.393,-7.88E-06
3.392,-7.90E-06
3.391,-7.90E-06
3.39,-7.92E-06
3.389,-7.90E-06
3.388,-7.93E-06
3.387,-7.93E-06
3.386,-7.96E-06
3.385,-7.99E-06
3.384,-7.99E-06
3.383,-7.97E-06
3.382,-7.98E-06
3.381,-7.99E-06
3.38,-8.01E-06
3.379,-8.00E-06
3.378,-7.98E-06
3.377,-8.02E-06
3.376,-8.05E-06
3.375,-8.04E-06
3.374,-8.05E-06
3.373,-8.08E-06
3.372,-8.08E-06
3.371,-8.09E-06
3.37,-8.09E-06
3.369,-8.10E-06
3.368,-8.10E-06
3.367,-8.11E-06
3.366,-8.13E-06
3.365,-8.15E-06
3.364,-8.14E-06
3.363,-8.14E-06
3.362,-8.18E-06
3.361,-8.16E-06
3.36,-8.19E-06
3.359,-8.17E-06
